id,gid,x,y,dir_x,dir_y,radius,time
1,1,-502.9029685,373.0774572,0,0,0,0.5421
1,1,-502.6172805,373.0788508,0,0,0,0.556
1,1,-502.3199852,373.0798848,0,0,0,0.5699
1,1,-502.0180001,373.0807735,0,0,0,0.5838
1,1,-501.716015,373.0816622,0,0,0,0.5977
1,1,-501.4009168,373.0820439,0,0,0,0.6116
1,1,-501.0832184,373.0823251,0,0,0,0.6255
1,1,-500.7655201,373.0826062,0,0,0,0.6394
1,1,-500.4332936,373.0822241,0,0,0,0.6533
1,1,-500.1004116,373.0818121,0,0,0,0.6672
1,1,-499.7663696,373.0813387,0,0,0,0.6811
1,1,-499.4188288,373.0801505,0,0,0,0.695
1,1,-499.0712879,373.0789623,0,0,0,0.7089
1,1,-498.7208954,373.0775945,0,0,0,0.7228
1,1,-498.359198,373.0755145,0,0,0,0.7367
1,1,-497.9975006,373.0734346,0,0,0,0.7506
1,1,-497.6313707,373.0710384,0,0,0,0.7645
1,1,-497.255982,373.067982,0,0,0,0.7784
1,1,-496.8805932,373.0649255,0,0,0,0.7923
1,1,-496.4993014,373.0613829,0,0,0,0.8062
1,1,-496.1106782,373.0572367,0,0,0,0.8201
1,1,-495.7220551,373.0530904,0,0,0,0.834
1,1,-495.3261473,373.0482601,0,0,0,0.8479
1,1,-494.924707,373.0429102,0,0,0,0.8618
1,1,-494.5232666,373.0375603,0,0,0,0.8757
1,1,-494.1132386,373.031306,0,0,0,0.8896
1,1,-493.6993641,373.0246466,0,0,0,0.9035
1,1,-493.2854895,373.0179873,0,0,0,0.9174
1,1,-492.8618065,373.0101393,0,0,0,0.9313
1,1,-492.4358666,373.0020179,0,0,0,0.9452
1,1,-492.0099267,372.9938965,0,0,0,0.9591
1,1,-491.5730181,372.9842716,0,0,0,0.973
1,1,-491.1353502,372.9745427,0,0,0,0.9869
1,1,-490.6970253,372.9647124,0,0,0,1.0008
1,1,-490.2479419,372.9532227,0,0,0,1.0147
1,1,-489.7988585,372.941733,0,0,0,1.0286
1,1,-489.3477765,372.9298984,0,0,0,1.0425
1,1,-488.8875811,372.9164906,0,0,0,1.0564
1,1,-488.4273857,372.9030828,0,0,0,1.0703
1,1,-487.963909,372.88904,0,0,0,1.0842
1,1,-487.492854,372.8735303,0,0,0,1.0981
1,1,-487.021799,372.8580206,0,0,0,1.112
1,1,-486.5462324,372.841542,0,0,0,1.1259
1,1,-486.0645485,372.8237497,0,0,0,1.1398
1,1,-485.5828645,372.8059574,0,0,0,1.1537
1,1,-485.0954823,372.7868144,0,0,0,1.1676
1,1,-484.6033766,372.7665519,0,0,0,1.1815
1,1,-484.1112708,372.7462894,0,0,0,1.1954
1,1,-483.6123296,372.7242368,0,0,0,1.2093
1,1,-483.1100073,372.7012988,0,0,0,1.2232
1,1,-482.6076851,372.6783607,0,0,0,1.2371
1,1,-482.0973876,372.6531652,0,0,0,1.251
1,1,-481.5849875,372.6273745,0,0,0,1.2649
1,1,-481.0725874,372.6015838,0,0,0,1.2788
1,1,-480.5511202,372.5729609,0,0,0,1.2927
1,1,-480.0287962,372.5440704,0,0,0,1.3066
1,1,-479.5061188,372.5150616,0,0,0,1.3205
1,1,-478.97397,372.4828806,0,0,0,1.3344
1,1,-478.4418212,372.4506997,0,0,0,1.3483
1,1,-477.9081287,372.4179658,0,0,0,1.3622
1,1,-477.3662267,372.3822908,0,0,0,1.3761
1,1,-476.8243246,372.3466159,0,0,0,1.39
1,1,-476.2797124,372.3098929,0,0,0,1.4039
1,1,-475.7281509,372.2704825,0,0,0,1.4178
1,1,-475.1765895,372.2310721,0,0,0,1.4317
1,1,-474.6211538,372.1900732,0,0,0,1.4456
1,1,-474.0599759,372.1467201,0,0,0,1.4595
1,1,-473.4987981,372.103367,0,0,0,1.4734
1,1,-472.9325855,372.0578368,0,0,0,1.4873
1,1,-472.3618209,372.0103382,0,0,0,1.5012
1,1,-471.7910563,371.9628396,0,0,0,1.5151
1,1,-471.2140743,371.9125399,0,0,0,1.529
1,1,-470.6337073,371.8607152,0,0,0,1.5429
1,1,-470.0533403,371.8088904,0,0,0,1.5568
1,1,-469.4655735,371.7535945,0,0,0,1.5707
1,1,-468.8755937,371.6972605,0,0,0,1.5846
1,1,-468.2856139,371.6409265,0,0,0,1.5985
1,1,-467.6870386,371.5804033,0,0,0,1.6124
1,1,-467.0874236,371.5193733,0,0,0,1.6263
1,1,-466.487669,371.4582738,0,0,0,1.6402
1,1,-465.8783531,371.3924199,0,0,0,1.6541
1,1,-465.2690372,371.3265659,0,0,0,1.668
1,1,-464.6583862,371.2600342,0,0,0,1.6819
